Rajasthan,Kharif,11928,1788,7611,76,Hybrid,320,4,Cold,113,27,54,173,15,26,266040,5408,14762,1028
Maharashtra,Kharif,11173,1981,7843,74,Hybrid,234,4,Cold,165,30,63,178,14,29,348211,8068,13322,907
Andhra Pradesh,Kharif,17490,2144,6310,90,Hybrid,215,7,General,130,25,52,139,19,29,394688,8045,14854,1001
West Bengal,Kharif,10710,2361,6405,95,Non-Hybrid,230,6,General,170,26,71,119,13,20,348202,7112,8047,1197
Maharashtra,Rabi,10806,2252,7317,95,Non-Hybrid,218,5,General,89,29,66,115,20,26,264349,10367,9858,1022
West Bengal,Rabi,15097,2000,7843,83,Hybrid,287,7,Cold,83,27,65,200,13,24,334761,8300,12401,1038
West Bengal,Kharif,14332,2135,7593,84,Non-Hybrid,320,6,General,81,24,59,169,15,25,283535,9561,13475,921
West Bengal,Rabi,22921,1571,6004,62,Hybrid,204,5,Cold,164,24,73,160,17,30,332072,5795,14700,1050
Karnataka,Kharif,20908,1831,7898,80,Non-Hybrid,318,4,Cold,125,25,61,146,20,27,354182,5978,8198,968
Punjab,Kharif,15734,2136,7157,93,Hybrid,298,4,Cold,165,29,71,150,12,27,374690,7476,10356,1095
Punjab,Rabi,18478,1209,6554,69,Hybrid,272,6,Cold,109,26,65,185,16,25,257939,11539,13729,1088
Uttar Pradesh,Kharif,17311,1285,7931,77,Non-Hybrid,219,6,General,163,28,67,131,15,20,272987,5848,10377,1149
West Bengal,Kharif,17952,2767,7475,64,Non-Hybrid,219,7,Cold,148,30,69,119,13,24,361197,10644,12212,1008
Uttar Pradesh,Kharif,23028,2258,7727,82,Non-Hybrid,200,4,Cold,162,26,63,104,20,22,326422,5198,10453,1191
Uttar Pradesh,Kharif,18148,2728,6151,90,Non-Hybrid,227,5,Cold,108,28,55,135,15,24,338243,7112,14213,916
Rajasthan,Kharif,10512,2102,6009,69,Non-Hybrid,212,6,Cold,86,30,62,194,12,24,372692,9184,10343,1070
Tamil Nadu,Rabi,20910,2348,7993,76,Non-Hybrid,222,7,General,115,24,63,199,15,30,277911,10267,8427,981
Gujarat,Rabi,17958,1929,7472,79,Non-Hybrid,215,4,General,91,30,60,119,13,26,324361,11326,11762,910
Tamil Nadu,Kharif,19704,2836,7926,75,Hybrid,208,6,General,132,24,75,171,17,23,253315,5825,8784,1186
Uttar Pradesh,Rabi,21141,1487,7146,91,Hybrid,209,7,General,109,25,73,121,13,29,268227,7351,9361,1170
Uttar Pradesh,Kharif,18362,1950,8011,83,Non-Hybrid,241,7,General,119,26,58,189,13,22,298699,9977,11056,1117
Rajasthan,Rabi,20867,1550,6535,90,Hybrid,290,6,Cold,93,27,67,162,19,25,333058,8303,8933,962
Uttar Pradesh,Rabi,14738,2066,7425,66,Hybrid,317,7,Cold,172,29,62,187,18,22,367271,11908,10344,936
Rajasthan,Kharif,24335,1914,7161,78,Hybrid,257,5,General,130,25,51,172,17,23,390445,10491,13825,1128
Uttar Pradesh,Kharif,16805,2778,7189,81,Non-Hybrid,247,4,Cold,105,25,69,185,16,27,335146,5790,13697,1004
Punjab,Rabi,21421,1616,7870,66,Hybrid,272,6,General,118,28,52,108,13,22,320415,11707,10974,936
Rajasthan,Kharif,20335,2176,6444,64,Hybrid,295,5,General,156,25,56,112,13,23,392498,5889,13028,996
Andhra Pradesh,Rabi,14546,2774,7870,84,Non-Hybrid,274,5,General,158,30,50,176,14,29,306560,7645,13616,1019
Karnataka,Kharif,18188,2867,7594,62,Non-Hybrid,206,5,General,83,24,67,130,17,25,290739,7469,10797,935
West Bengal,Kharif,17477,2475,7526,85,Hybrid,236,7,Cold,118,24,51,117,18,30,254041,8682,14735,1040
Madhya Pradesh,Rabi,17880,2200,8139,75,Non-Hybrid,298,7,Cold,146,29,71,178,14,22,321669,11041,13037,1047
Karnataka,Rabi,11734,2903,6969,91,Non-Hybrid,284,6,General,85,28,59,167,17,25,391611,8562,8241,1125
Uttar Pradesh,Kharif,20201,1255,7862,70,Non-Hybrid,294,4,Cold,128,28,64,165,16,26,270653,10911,13028,909
Andhra Pradesh,Rabi,10329,1597,8003,79,Non-Hybrid,226,6,Cold,105,27,68,190,16,28,276694,9959,12982,1173
Uttar Pradesh,Kharif,20169,1839,7508,85,Hybrid,314,5,Cold,175,28,52,122,12,21,379066,9035,13069,934
Maharashtra,Kharif,16785,1532,7374,92,Non-Hybrid,255,5,Cold,89,29,75,127,19,22,259278,8530,11676,997
Tamil Nadu,Rabi,16397,2709,6811,71,Hybrid,236,5,Cold,164,30,73,129,16,20,314344,8524,11514,1070
Rajasthan,Rabi,15847,2796,6812,90,Non-Hybrid,254,7,General,108,24,55,180,14,24,355638,5969,8780,1128
Uttar Pradesh,Rabi,24453,1626,6969,64,Hybrid,280,5,General,84,25,59,181,12,28,250964,9227,11735,928
West Bengal,Rabi,19497,1638,8308,79,Non-Hybrid,272,6,Cold,151,30,53,200,19,21,268320,11804,14227,1144
Gujarat,Rabi,15678,1989,7189,77,Hybrid,318,7,General,92,26,69,184,16,30,342280,5831,12043,1021
West Bengal,Rabi,10161,1363,7292,73,Hybrid,312,5,General,142,28,60,195,14,28,344259,8114,8309,1171
Rajasthan,Kharif,20597,2297,6866,77,Non-Hybrid,319,5,General,178,30,71,103,15,26,306225,8626,13081,1120
Uttar Pradesh,Kharif,17423,1262,6886,91,Hybrid,234,4,Cold,103,27,67,164,19,29,258336,10249,8972,906
Karnataka,Rabi,22051,2600,6919,88,Non-Hybrid,240,7,General,106,29,50,127,19,28,259319,9150,9419,1162
Karnataka,Rabi,23450,2751,7709,79,Non-Hybrid,232,4,Cold,93,25,61,165,14,24,389181,8361,13353,973
Andhra Pradesh,Kharif,18848,1212,6904,95,Hybrid,211,7,General,104,30,56,108,12,29,283424,8447,13124,1168
Uttar Pradesh,Kharif,21625,2594,7533,81,Hybrid,246,5,Cold,177,26,59,100,14,22,394056,9998,10362,933
Maharashtra,Rabi,22505,1767,7838,89,Hybrid,291,5,General,116,24,51,194,20,27,257214,9654,11562,1061
Gujarat,Rabi,19980,2039,6347,62,Hybrid,253,4,General,133,27,65,170,17,28,255580,8722,13102,1082
Uttar Pradesh,Rabi,19408,2793,6099,78,Hybrid,228,4,Cold,157,27,53,101,20,25,338994,5416,12682,1157
Gujarat,Rabi,18820,1695,7809,86,Hybrid,282,5,General,149,26,50,174,12,29,359289,9512,10278,1161
West Bengal,Kharif,24834,1986,6209,69,Non-Hybrid,227,4,General,86,28,60,188,20,21,324102,8744,8537,1154
Uttar Pradesh,Rabi,20142,1525,6760,76,Hybrid,223,7,General,161,24,62,153,17,26,312206,8633,13473,1176
Punjab,Rabi,18893,2694,6722,65,Hybrid,318,7,General,89,29,52,178,16,25,271358,11532,8233,1097
Madhya Pradesh,Rabi,16858,2038,7005,78,Non-Hybrid,261,4,Cold,170,25,64,148,17,21,329193,7252,14152,1180
Tamil Nadu,Rabi,10706,2138,7226,60,Hybrid,307,7,Cold,155,25,75,178,18,28,298903,7189,10909,1017
Maharashtra,Kharif,20112,1822,7111,89,Hybrid,319,7,Cold,143,24,57,158,13,21,340209,8019,11226,1078
Rajasthan,Rabi,24677,1920,7258,67,Hybrid,241,4,Cold,133,25,70,113,18,26,327055,6868,9639,1035
Rajasthan,Kharif,15518,2912,6027,62,Non-Hybrid,233,5,General,163,25,75,107,18,27,386023,5873,14602,1138
Rajasthan,Rabi,12537,1475,6616,91,Non-Hybrid,251,6,Cold,124,30,60,116,16,28,258134,10435,14376,1032
Karnataka,Rabi,10269,2827,7167,89,Non-Hybrid,256,4,General,95,24,58,190,18,29,312519,11691,14540,1160
Tamil Nadu,Kharif,13372,1907,7570,95,Hybrid,229,7,General,164,26,72,107,14,23,330232,11319,8125,1194
Gujarat,Rabi,18434,1951,8234,84,Non-Hybrid,299,5,Cold,152,27,52,116,15,30,389495,6291,11444,945
Gujarat,Rabi,14174,2759,6286,61,Non-Hybrid,214,6,Cold,123,30,73,180,19,24,346169,6580,11108,1112
Rajasthan,Rabi,23397,2549,6989,95,Non-Hybrid,296,5,General,149,26,62,173,14,24,349095,7066,12997,1097
Tamil Nadu,Rabi,12392,1803,8007,66,Non-Hybrid,200,5,Cold,102,24,62,199,16,27,265887,9187,8812,1041
Karnataka,Rabi,17249,2499,6736,75,Non-Hybrid,311,5,Cold,142,30,51,193,19,20,331914,10168,10629,1029
Gujarat,Kharif,14154,1589,7003,67,Non-Hybrid,266,7,Cold,140,27,68,179,16,29,324832,6468,14209,1081
Tamil Nadu,Rabi,14864,1221,7688,83,Hybrid,310,6,Cold,155,26,53,181,15,29,381938,5344,12454,1180
Gujarat,Kharif,12636,2143,6416,93,Non-Hybrid,235,6,General,87,29,70,137,16,21,368746,10108,11818,928
Maharashtra,Rabi,12228,2033,8096,75,Non-Hybrid,210,5,Cold,162,25,74,123,19,22,367492,10022,10602,1143
Gujarat,Kharif,17879,1704,8222,62,Non-Hybrid,253,7,General,163,24,61,137,18,22,292366,5449,11450,1063
Maharashtra,Rabi,12916,1674,7720,62,Hybrid,273,7,Cold,99,25,63,155,14,22,363468,5883,9667,1182
Uttar Pradesh,Rabi,11838,2008,6190,92,Non-Hybrid,257,5,Cold,126,29,70,198,17,30,298658,10464,11100,1083
Karnataka,Kharif,13531,1213,6457,69,Non-Hybrid,218,5,Cold,80,25,56,196,12,25,396884,11799,13752,1114
Andhra Pradesh,Kharif,22180,2132,6445,88,Non-Hybrid,287,4,Cold,134,24,63,198,18,30,325427,6807,9223,1137
Karnataka,Rabi,15980,1642,6321,84,Hybrid,300,6,Cold,113,30,65,112,19,30,348290,8113,14639,1158
Maharashtra,Rabi,19537,1697,7180,91,Non-Hybrid,283,7,General,117,30,64,141,20,28,327263,5897,11207,1131
Uttar Pradesh,Kharif,12605,1936,7371,73,Hybrid,226,4,General,116,28,70,132,18,25,349528,6883,12162,1120
Maharashtra,Kharif,22352,2858,8208,95,Non-Hybrid,250,4,General,145,30,69,172,14,25,386608,11028,14680,989
Gujarat,Kharif,19856,2220,6046,74,Hybrid,213,6,General,158,28,73,108,16,22,368187,7951,8067,1075
Madhya Pradesh,Rabi,14272,2958,8179,80,Non-Hybrid,200,6,General,127,27,75,197,19,27,296423,7862,8673,1131
Tamil Nadu,Kharif,22388,1393,6568,69,Non-Hybrid,317,5,Cold,147,24,74,105,12,23,267149,6027,10165,1095
Andhra Pradesh,Rabi,11236,1516,7652,93,Hybrid,301,4,General,85,24,51,119,16,27,339967,11091,12675,1158
Uttar Pradesh,Kharif,11964,1851,7350,88,Hybrid,264,5,General,88,27,71,190,19,26,362148,5472,12161,1137
Tamil Nadu,Rabi,10595,1470,8132,73,Non-Hybrid,249,4,General,120,30,67,132,12,20,393618,9588,13230,1155
Maharashtra,Rabi,21330,2560,6075,77,Non-Hybrid,284,7,Cold,178,29,74,200,14,24,304627,9055,14231,1174
Maharashtra,Kharif,24640,1789,8257,64,Hybrid,252,4,Cold,155,28,72,183,14,29,299631,9340,10868,1055
Uttar Pradesh,Kharif,15485,2898,7957,94,Hybrid,310,6,General,125,25,56,183,14,20,287881,9704,9841,1166
Rajasthan,Rabi,19941,2130,7548,87,Hybrid,217,7,Cold,105,27,70,156,13,29,303750,10204,10911,954
Gujarat,Kharif,17347,1545,6670,83,Hybrid,253,5,Cold,144,24,51,185,12,29,260084,9983,10009,1083
Madhya Pradesh,Kharif,13532,2778,6940,77,Hybrid,314,7,Cold,93,24,63,126,14,23,332885,6663,11895,1031
Andhra Pradesh,Kharif,18010,2709,7741,68,Non-Hybrid,256,4,General,152,27,53,149,20,29,338709,11364,8135,1077
Punjab,Kharif,18214,2346,7165,77,Hybrid,304,5,General,123,29,71,111,16,27,357836,6301,14730,910
Uttar Pradesh,Rabi,23255,2303,7863,91,Hybrid,200,6,General,164,28,74,189,15,23,323935,11557,10081,951
Maharashtra,Kharif,20507,2634,7424,92,Non-Hybrid,303,4,General,130,26,62,194,14,28,356865,5979,9287,1013
Karnataka,Kharif,18998,2148,6653,87,Non-Hybrid,320,5,Cold,143,25,69,163,19,22,365927,11209,14921,927
Madhya Pradesh,Rabi,17646,1737,6139,86,Non-Hybrid,236,6,Cold,146,29,61,160,16,27,367119,8624,10514,938
Gujarat,Rabi,23913,2442,6370,91,Non-Hybrid,291,5,General,171,30,51,117,17,23,299845,10214,13860,992
Tamil Nadu,Kharif,19780,2435,6703,91,Non-Hybrid,312,7,General,90,29,55,125,12,21,316697,10576,12262,967
Madhya Pradesh,Rabi,15137,2767,6278,89,Hybrid,297,7,Cold,88,29,67,199,14,29,325756,10600,13244,1027
Uttar Pradesh,Kharif,21359,1273,8180,93,Hybrid,292,7,Cold,168,26,71,190,12,30,307736,10383,13192,988
Madhya Pradesh,Kharif,16848,1939,7376,60,Hybrid,256,6,Cold,128,26,63,134,16,24,334115,8440,11029,1160
Andhra Pradesh,Kharif,12981,2969,8166,94,Hybrid,309,4,Cold,89,26,59,108,16,20,349075,10207,14181,1001
West Bengal,Kharif,21389,2244,6734,61,Non-Hybrid,213,6,Cold,150,29,54,106,14,26,302881,6886,13714,1146
West Bengal,Rabi,16515,1400,8288,86,Hybrid,230,6,Cold,179,26,54,104,15,23,373172,7260,14445,1057
Gujarat,Rabi,19508,2850,6301,75,Non-Hybrid,276,5,Cold,150,28,74,189,18,23,342607,8366,9194,1108
Tamil Nadu,Rabi,22487,2805,7363,79,Hybrid,207,7,General,94,27,59,153,13,20,264041,5746,13132,1089
Rajasthan,Rabi,16398,1445,7396,61,Hybrid,258,7,Cold,105,27,50,169,15,21,271158,5730,11765,1045
Maharashtra,Rabi,15525,1685,6370,95,Non-Hybrid,275,7,General,139,29,66,111,17,25,394078,7670,9213,1088
West Bengal,Kharif,12490,2955,6304,66,Hybrid,267,5,Cold,123,26,65,139,17,27,270286,7251,14094,984
Tamil Nadu,Rabi,20455,1790,6492,76,Hybrid,251,7,Cold,177,25,68,135,12,22,349214,7706,14028,1059
Rajasthan,Kharif,24413,2938,7161,62,Hybrid,226,4,Cold,141,24,57,134,13,21,395629,5177,8712,1080
Gujarat,Kharif,19303,2041,7360,72,Hybrid,212,6,General,159,24,66,158,20,30,303016,9122,10586,1026
West Bengal,Rabi,10358,1560,6887,66,Non-Hybrid,300,5,Cold,108,26,63,116,13,22,288873,7340,8936,1165
West Bengal,Rabi,21552,2143,6791,84,Non-Hybrid,249,4,Cold,132,29,71,111,19,23,365818,5233,10309,931
Rajasthan,Rabi,17833,2192,7273,91,Hybrid,307,6,Cold,176,27,65,130,15,25,295236,9679,10760,1140
Maharashtra,Rabi,15182,1782,7722,75,Hybrid,233,7,General,158,26,69,195,14,30,391641,9116,10927,1151
Andhra Pradesh,Rabi,11767,1864,6121,94,Hybrid,267,7,Cold,117,30,52,153,15,22,355405,9117,9279,1069
Tamil Nadu,Kharif,23159,2616,7875,61,Hybrid,295,4,General,175,27,75,149,12,21,357164,5355,12250,1183
Andhra Pradesh,Kharif,15581,2983,7305,91,Non-Hybrid,288,6,Cold,135,24,75,193,16,26,346021,7517,10396,1135
Maharashtra,Kharif,11173,2404,7319,94,Hybrid,268,7,General,155,24,73,198,20,22,356090,11715,12648,1092
West Bengal,Rabi,23732,2039,7483,65,Non-Hybrid,292,5,General,170,29,67,168,20,21,330798,5958,11069,952
Punjab,Kharif,23398,2013,7961,93,Hybrid,213,7,General,96,27,50,195,12,30,351724,9065,11661,1080
Punjab,Kharif,10414,2044,7694,61,Hybrid,252,6,General,151,25,54,165,16,21,350640,8243,14346,982
Maharashtra,Rabi,13858,2160,6358,69,Hybrid,251,7,Cold,82,27,54,113,18,21,256545,8016,10038,1189
Tamil Nadu,Kharif,10657,1647,7327,85,Non-Hybrid,257,5,General,167,28,73,105,15,23,314161,10032,11632,955
Tamil Nadu,Kharif,10519,2946,7761,82,Hybrid,274,4,General,138,25,74,169,15,30,307070,5655,9463,1194
Gujarat,Kharif,13633,1385,6413,78,Non-Hybrid,268,4,General,172,27,75,123,13,23,330475,11321,8902,926
West Bengal,Kharif,18151,1995,7206,76,Non-Hybrid,318,5,Cold,145,24,64,155,20,30,387713,11948,14313,1134
Gujarat,Rabi,13487,1244,7966,61,Non-Hybrid,230,5,General,154,26,68,196,14,30,398529,8251,10859,1194
Karnataka,Rabi,10376,2046,8205,63,Hybrid,297,4,Cold,156,27,70,119,12,22,265210,7129,11111,943
Tamil Nadu,Kharif,12293,1846,6980,84,Non-Hybrid,245,7,Cold,159,29,71,103,14,24,286854,6396,14368,1179
Tamil Nadu,Rabi,19760,1970,6503,70,Hybrid,265,7,General,121,26,61,180,15,27,384192,9041,10330,1146
Karnataka,Kharif,23339,2127,6497,78,Non-Hybrid,299,5,General,158,25,56,173,17,26,301256,11755,9821,1199
Andhra Pradesh,Kharif,17442,1883,8081,74,Non-Hybrid,241,6,Cold,92,27,71,174,13,25,329379,9485,11446,945
Punjab,Rabi,12105,1567,7185,68,Non-Hybrid,315,5,General,88,29,59,160,20,22,311934,7127,12284,1189
Tamil Nadu,Kharif,22434,2669,7977,76,Non-Hybrid,271,7,Cold,173,26,62,143,20,25,307334,11545,10017,1181
Tamil Nadu,Rabi,14659,1666,7772,67,Non-Hybrid,243,6,Cold,138,27,59,173,19,22,384118,10748,14053,1171
Gujarat,Kharif,17023,1356,7791,84,Non-Hybrid,232,4,Cold,84,30,52,168,16,29,361100,5909,10351,1047
Karnataka,Kharif,16229,1441,6298,77,Hybrid,317,5,General,100,25,59,110,20,22,384848,6686,8831,1058
Tamil Nadu,Kharif,19836,1278,7312,85,Non-Hybrid,317,4,Cold,130,25,68,104,12,26,295703,11395,13751,922
Tamil Nadu,Rabi,11689,2643,7785,71,Non-Hybrid,212,6,General,104,27,51,169,18,24,252877,8258,14431,996
Andhra Pradesh,Kharif,16244,2555,7729,65,Hybrid,239,7,Cold,178,27,61,185,14,29,342068,5767,13383,1101
Madhya Pradesh,Kharif,17249,2562,7093,89,Hybrid,205,5,Cold,140,27,65,175,18,22,262827,6144,11504,923
Tamil Nadu,Kharif,23221,2276,8050,85,Non-Hybrid,222,4,General,113,27,71,116,13,27,386727,8100,9240,990
Gujarat,Rabi,20457,1991,7199,91,Non-Hybrid,206,6,General,137,25,74,185,20,29,364712,6791,10703,1071
Rajasthan,Kharif,17224,1545,6851,61,Hybrid,314,6,General,153,27,69,126,13,29,288881,9839,12775,1190
Gujarat,Rabi,11912,1640,6475,60,Non-Hybrid,282,7,General,156,28,73,165,15,22,358366,8489,11970,907
West Bengal,Rabi,13430,1398,7768,64,Hybrid,201,4,Cold,161,25,71,135,20,28,375494,10655,10996,1115
Karnataka,Kharif,15042,2599,7352,70,Non-Hybrid,235,7,General,154,28,66,116,17,22,336293,5976,12315,934
Gujarat,Rabi,24209,2521,6068,79,Hybrid,209,5,Cold,148,24,53,195,13,27,314726,7845,13369,973
Uttar Pradesh,Rabi,10191,2512,6832,88,Hybrid,310,4,General,123,24,73,158,20,30,369880,10628,9782,1173
Uttar Pradesh,Kharif,24646,2168,6199,90,Hybrid,291,7,General,164,25,68,152,16,22,280961,8160,8535,1040
Madhya Pradesh,Rabi,15455,2726,7453,60,Hybrid,289,7,Cold,176,26,68,129,12,22,393241,11980,13226,1173
Karnataka,Kharif,16093,2165,6816,71,Hybrid,215,7,Cold,115,29,56,154,19,23,319554,7044,13096,1099
Uttar Pradesh,Rabi,19608,1562,8015,89,Hybrid,257,4,General,153,30,53,148,14,28,333068,5554,13063,921
Karnataka,Rabi,14950,1249,6459,61,Hybrid,272,5,Cold,145,29,71,171,19,28,370946,7954,14541,1080
West Bengal,Rabi,24227,2342,7967,92,Hybrid,247,6,Cold,93,28,60,140,15,21,398771,10629,11050,1177
Rajasthan,Rabi,10175,2170,7409,67,Hybrid,293,4,Cold,151,27,59,198,18,26,313189,5735,8799,1083
Madhya Pradesh,Kharif,22046,2226,7401,71,Hybrid,279,5,Cold,123,27,75,196,17,21,302307,5149,8376,1043
Madhya Pradesh,Kharif,13840,2922,8104,79,Hybrid,277,5,Cold,118,25,61,160,13,21,281414,11803,11680,1031
Uttar Pradesh,Kharif,21659,1932,6006,76,Non-Hybrid,316,7,Cold,114,30,63,122,19,22,323448,9797,10959,1077
Punjab,Kharif,17635,2334,8261,64,Hybrid,255,4,General,123,27,68,174,17,29,365375,8522,9047,1180
Uttar Pradesh,Kharif,12222,1467,6948,91,Non-Hybrid,278,6,Cold,128,28,68,145,15,23,365718,9308,9697,1148
Punjab,Rabi,11307,1287,6447,71,Non-Hybrid,300,7,General,146,24,61,145,12,24,281425,10888,14151,955
Tamil Nadu,Kharif,23259,2773,7191,95,Hybrid,286,4,General,123,28,73,120,19,29,367762,7648,10390,1144
Punjab,Rabi,12815,2327,6506,60,Non-Hybrid,225,6,Cold,84,27,54,129,13,28,363285,7026,10297,979
West Bengal,Rabi,16270,2093,7938,81,Non-Hybrid,258,7,General,94,30,56,105,19,26,358581,6488,12148,1104
Madhya Pradesh,Kharif,10120,2397,6157,72,Hybrid,260,5,Cold,142,27,59,140,18,23,302588,6192,10568,1019
Maharashtra,Rabi,11214,1604,6075,79,Hybrid,225,7,Cold,139,27,74,191,12,29,352104,10097,12001,1033
Gujarat,Rabi,20572,1434,7238,95,Non-Hybrid,230,6,Cold,140,27,70,150,17,22,333836,5993,14583,1188
Rajasthan,Kharif,24401,1453,6981,80,Non-Hybrid,306,7,General,164,28,59,170,19,24,343072,6771,10751,1187
Maharashtra,Kharif,22311,2742,7118,84,Non-Hybrid,312,6,General,81,25,55,198,20,26,289807,6620,9486,1184
