Gujarat,Rabi,13512,2341,8124,81,Non-Hybrid,308,4,General,110,29,63,171,13,25,308768,11282,12106,1066
Rajasthan,Rabi,23943,2148,7257,94,Non-Hybrid,302,5,Cold,176,28,55,152,13,21,345562,9504,11022,1093
Tamil Nadu,Kharif,11112,2535,7667,68,Hybrid,218,7,Cold,166,30,59,113,16,25,318207,8219,10139,986
West Bengal,Kharif,24843,1385,7620,73,Non-Hybrid,222,4,Cold,178,29,72,129,20,21,371943,10832,13939,1035
Madhya Pradesh,Kharif,13938,2052,6697,87,Hybrid,244,6,Cold,88,28,70,180,20,25,250977,11073,8536,1129
Andhra Pradesh,Rabi,10483,2296,7982,93,Non-Hybrid,256,6,General,92,25,56,141,17,22,294409,8625,8937,1100
Uttar Pradesh,Rabi,18960,2797,6777,75,Non-Hybrid,275,6,Cold,100,27,62,173,18,24,273071,5065,10803,920
Punjab,Rabi,10682,1390,7448,77,Non-Hybrid,275,4,General,158,24,69,154,14,21,351190,5984,11766,1091
Maharashtra,Rabi,22576,2016,8073,89,Hybrid,298,4,Cold,157,25,72,167,18,23,329875,8197,12884,1069
Tamil Nadu,Rabi,15291,1956,8009,87,Hybrid,254,7,Cold,135,26,75,180,18,22,369351,11872,14898,999
Madhya Pradesh,Rabi,19644,1620,6509,74,Hybrid,319,4,General,163,29,64,152,20,26,350379,7348,14119,1037
Madhya Pradesh,Rabi,20232,2790,7602,91,Hybrid,203,4,Cold,124,24,59,125,18,21,284624,9838,10903,1059
Karnataka,Rabi,13213,2010,6051,64,Non-Hybrid,215,5,General,124,27,60,100,20,25,347199,11913,9836,924
Rajasthan,Rabi,14870,2007,8239,64,Hybrid,235,5,Cold,176,26,63,196,20,23,286460,6848,11088,1065
Maharashtra,Rabi,24482,2107,8221,75,Non-Hybrid,300,6,General,81,27,64,154,13,24,344548,7001,9764,918
Uttar Pradesh,Kharif,17563,2760,6170,95,Non-Hybrid,254,4,Cold,86,24,57,126,19,24,269100,10219,10124,980
West Bengal,Kharif,11811,1374,6731,95,Hybrid,282,4,General,146,29,72,152,14,30,335808,11343,9646,1005
West Bengal,Rabi,11182,1689,7421,66,Non-Hybrid,212,5,Cold,103,27,68,200,16,28,299035,11284,11082,1171
Andhra Pradesh,Rabi,13711,2751,7215,86,Hybrid,275,7,General,97,25,52,184,12,20,266952,5364,13981,1166
Karnataka,Kharif,12350,2690,8125,79,Non-Hybrid,299,7,General,109,30,66,137,18,20,376373,7261,13526,970
Rajasthan,Kharif,19224,2209,7445,77,Non-Hybrid,313,4,Cold,144,24,60,121,14,26,337445,7507,14066,1029
Rajasthan,Kharif,14196,1291,7373,68,Hybrid,260,7,General,110,24,69,150,19,28,391400,6354,12639,915
West Bengal,Rabi,12666,1610,7204,69,Hybrid,210,5,Cold,118,25,55,189,12,29,323453,7744,10948,1016
Karnataka,Rabi,16505,2921,6038,82,Non-Hybrid,248,5,General,164,27,69,135,13,20,297587,8699,14464,980
Rajasthan,Kharif,11400,1447,7202,66,Non-Hybrid,263,7,General,107,27,52,140,13,25,375155,11128,12560,904
Madhya Pradesh,Rabi,19034,2425,6336,67,Non-Hybrid,222,7,General,168,25,65,186,17,24,361914,9615,10569,1017
Maharashtra,Kharif,15161,2734,7093,75,Hybrid,216,6,General,123,30,52,184,15,25,315770,11091,8775,1180
Andhra Pradesh,Kharif,21035,2069,6640,73,Non-Hybrid,201,7,Cold,128,28,71,195,14,25,257595,9991,11286,1188
Uttar Pradesh,Rabi,14874,2510,7517,71,Non-Hybrid,289,7,Cold,136,24,54,198,15,27,295895,7843,12966,1006
West Bengal,Rabi,15119,2994,7949,60,Hybrid,297,7,Cold,89,26,64,122,16,20,367258,11188,13162,1103
Uttar Pradesh,Kharif,22438,1712,6879,69,Hybrid,274,6,General,125,30,68,200,16,26,302737,7260,14251,1078
Tamil Nadu,Kharif,19118,1905,7894,75,Non-Hybrid,317,5,Cold,173,28,51,197,20,25,321352,6666,14766,969
Tamil Nadu,Kharif,13308,2005,6095,70,Hybrid,281,6,General,92,28,55,163,16,21,312449,8715,9884,907
Uttar Pradesh,Rabi,18537,1939,8109,70,Hybrid,317,6,Cold,164,30,55,138,19,26,352296,10672,11419,987
Madhya Pradesh,Rabi,13306,2931,7981,81,Hybrid,274,6,Cold,98,24,59,177,13,27,356260,6018,10023,1053
Rajasthan,Kharif,18186,1591,6246,93,Hybrid,203,5,General,153,26,57,125,13,26,290311,11165,14780,924
Andhra Pradesh,Rabi,18979,2808,6993,74,Hybrid,266,6,General,132,29,59,140,13,28,259722,6054,14725,1165
West Bengal,Rabi,20416,2005,8003,69,Non-Hybrid,309,4,General,180,28,59,172,16,27,270795,8106,10498,1080
Andhra Pradesh,Rabi,20691,2243,7381,79,Non-Hybrid,246,6,General,176,28,52,156,15,28,321577,6722,10738,1147
West Bengal,Kharif,10653,1875,6999,74,Hybrid,283,4,General,121,26,57,110,14,27,386165,8826,10014,1158
Karnataka,Rabi,17868,1254,7298,77,Non-Hybrid,284,4,Cold,85,25,54,154,20,26,389689,7271,8552,1016
Gujarat,Rabi,12800,2675,8327,91,Non-Hybrid,271,7,Cold,112,24,72,195,18,28,283967,8523,10054,1041
Madhya Pradesh,Kharif,24500,1793,6388,79,Non-Hybrid,216,4,Cold,176,29,62,154,12,20,328749,10752,11429,992
Maharashtra,Rabi,24679,1641,6600,68,Hybrid,241,7,Cold,166,28,65,198,19,22,305591,7794,12920,1180
Karnataka,Rabi,22696,1857,7692,70,Non-Hybrid,203,5,Cold,168,29,58,101,12,20,376936,11564,14684,1117
Gujarat,Rabi,10378,1617,8209,80,Non-Hybrid,204,5,General,118,25,62,117,12,30,385993,8658,9339,1103
West Bengal,Rabi,20969,1956,7378,61,Non-Hybrid,225,4,General,122,26,72,135,20,30,349376,11874,14435,1162
Maharashtra,Rabi,15719,1455,8140,64,Non-Hybrid,252,6,General,176,30,70,112,17,22,354926,6654,9319,1143
Andhra Pradesh,Kharif,11201,2053,6503,73,Hybrid,245,4,General,136,26,72,137,19,22,255634,11664,11254,954
Rajasthan,Kharif,14421,1412,8024,77,Hybrid,282,5,General,173,29,54,195,20,24,306070,5554,14649,1098
Rajasthan,Kharif,23729,1453,7877,88,Non-Hybrid,303,4,Cold,168,27,53,147,15,24,288006,5762,12234,1044
Rajasthan,Kharif,15587,2188,6977,66,Hybrid,249,7,Cold,156,24,72,161,14,24,355531,9745,8653,1132
Tamil Nadu,Kharif,19623,2382,7173,68,Non-Hybrid,312,4,General,168,27,57,116,13,27,319737,9469,9796,928
Tamil Nadu,Kharif,13537,1657,7832,88,Hybrid,274,5,Cold,120,24,66,183,16,20,353062,9820,8890,1117
Karnataka,Rabi,24597,1467,7798,66,Hybrid,239,5,General,160,25,56,189,13,20,340075,10530,13497,932
Gujarat,Rabi,21416,1721,6566,79,Hybrid,286,4,Cold,149,27,71,131,19,28,321089,10446,11573,1073
Gujarat,Rabi,14795,2147,6732,67,Hybrid,212,5,Cold,138,29,75,140,15,24,300818,11729,12884,915
Maharashtra,Kharif,17534,1902,6150,92,Hybrid,314,4,Cold,117,24,75,139,17,23,398091,7208,9799,1099
Tamil Nadu,Rabi,12123,1507,6288,66,Hybrid,250,7,Cold,113,24,54,171,18,30,281744,9850,13122,1015
Uttar Pradesh,Rabi,19077,1300,8185,71,Hybrid,311,7,Cold,118,30,71,191,20,30,332701,8060,12858,919
Madhya Pradesh,Kharif,11771,1343,6434,71,Non-Hybrid,277,7,General,162,26,65,184,14,30,318594,11975,9051,1045
Rajasthan,Kharif,22543,1835,8073,95,Hybrid,267,7,Cold,123,29,54,133,17,28,252059,6705,14978,900
Madhya Pradesh,Rabi,15051,2775,7540,70,Hybrid,293,4,Cold,134,24,50,200,14,23,335334,7799,10705,969
Uttar Pradesh,Rabi,24255,1622,8192,87,Hybrid,288,5,General,145,29,54,164,18,25,276357,7925,11490,999
West Bengal,Rabi,16414,2550,8260,90,Non-Hybrid,251,4,General,150,25,51,172,16,28,385699,11343,14345,997
Karnataka,Rabi,14459,2980,7882,95,Non-Hybrid,209,6,General,173,26,67,181,16,27,323273,5538,10153,1137
Maharashtra,Rabi,22243,1792,6099,87,Hybrid,255,6,Cold,168,27,59,145,16,30,392117,8866,10523,1068
Uttar Pradesh,Rabi,11573,1226,6834,85,Hybrid,290,6,General,80,25,73,131,19,28,387852,10469,10392,1124
Karnataka,Rabi,22885,2008,6482,95,Hybrid,253,5,Cold,162,27,53,153,18,29,270239,11751,13034,965
Tamil Nadu,Rabi,16049,1348,6383,79,Hybrid,289,7,General,129,27,56,101,18,26,391580,8203,9783,1086
Punjab,Rabi,16151,1899,6593,77,Hybrid,228,7,Cold,136,24,61,128,16,23,370844,6377,14034,943
Punjab,Kharif,18966,1976,6051,64,Hybrid,214,6,General,97,25,75,164,13,30,378513,8486,8987,968
Madhya Pradesh,Rabi,19928,2549,6698,93,Non-Hybrid,315,5,Cold,157,27,67,121,13,26,324782,6187,11294,953
Gujarat,Kharif,11673,1854,8113,91,Non-Hybrid,256,7,Cold,165,25,71,123,18,25,259632,5886,13345,951
Rajasthan,Rabi,21280,1641,8294,89,Non-Hybrid,273,5,Cold,163,26,52,146,13,23,318457,5210,8297,1017
Uttar Pradesh,Kharif,16708,2532,6672,76,Non-Hybrid,260,7,Cold,80,27,74,161,19,28,286714,8482,9893,978
Uttar Pradesh,Kharif,16907,1782,6346,76,Hybrid,249,5,Cold,180,27,54,195,19,25,300523,7698,14986,1001
Punjab,Rabi,24797,2449,7008,85,Hybrid,280,7,Cold,133,30,70,127,17,21,288555,8167,10356,1150
Rajasthan,Kharif,18641,1548,7131,61,Hybrid,293,5,Cold,83,29,54,165,18,26,372903,6368,14610,1008
Madhya Pradesh,Kharif,19057,2659,7433,63,Hybrid,313,4,Cold,104,24,69,171,20,27,310901,7631,12793,1088
Madhya Pradesh,Kharif,13603,1324,7007,75,Hybrid,310,6,General,149,28,68,158,16,22,267111,5968,11322,1010
Maharashtra,Kharif,14822,2721,7437,82,Hybrid,208,6,Cold,153,25,55,141,19,20,300624,8343,10394,1153
West Bengal,Kharif,14478,1803,6628,62,Hybrid,280,4,Cold,115,27,67,118,12,26,368825,10495,11601,996
Maharashtra,Rabi,12174,2588,6985,64,Non-Hybrid,214,7,General,137,25,75,171,19,25,263390,8050,14562,1016
Tamil Nadu,Kharif,11470,2406,6552,81,Non-Hybrid,263,5,Cold,116,27,60,139,12,29,264577,7633,14497,909
Andhra Pradesh,Rabi,20421,1646,6702,82,Hybrid,301,4,General,141,26,57,162,20,20,320900,9892,12821,1130
Gujarat,Rabi,14757,2153,7409,84,Non-Hybrid,299,5,General,173,30,54,163,13,27,298807,6865,10705,963
Punjab,Kharif,17782,2896,7406,65,Non-Hybrid,245,7,Cold,147,29,72,103,20,28,332794,6540,11123,1020
Maharashtra,Rabi,17887,2748,7544,88,Hybrid,259,5,General,101,26,66,117,14,27,330581,9819,13073,1074
Tamil Nadu,Rabi,14691,2069,7967,81,Hybrid,228,6,Cold,143,24,69,192,15,27,326659,5642,9476,1199
Uttar Pradesh,Kharif,20963,1600,6652,61,Non-Hybrid,298,6,General,106,27,64,163,18,25,317737,5449,12264,1189
West Bengal,Rabi,21782,2825,8264,76,Non-Hybrid,296,5,General,80,27,67,125,12,21,369615,7516,12346,1178
Maharashtra,Kharif,10853,2726,6399,94,Non-Hybrid,240,4,Cold,177,24,59,191,13,20,375837,11896,8271,1052
Uttar Pradesh,Rabi,12358,1538,8262,86,Hybrid,256,4,General,165,26,71,148,17,25,319951,5536,11559,1093
Punjab,Kharif,14426,1613,6067,72,Hybrid,302,4,General,97,29,51,177,14,22,335400,8542,8301,1014
Karnataka,Kharif,14219,1794,7013,85,Non-Hybrid,285,7,General,130,30,60,122,20,22,310377,10430,13329,1115
Madhya Pradesh,Kharif,12407,2480,6140,75,Non-Hybrid,212,6,Cold,107,26,69,187,19,26,258208,5337,13822,1109
Punjab,Rabi,16029,2161,6821,84,Hybrid,245,6,Cold,135,30,72,147,12,29,348742,5821,8882,958
Karnataka,Rabi,24463,1842,6703,85,Hybrid,224,6,General,127,25,59,141,12,22,346280,9870,10545,1034
Rajasthan,Rabi,18642,2562,6025,60,Non-Hybrid,242,4,General,97,30,73,128,20,28,289717,9634,9860,1156
Rajasthan,Rabi,18222,2251,7992,77,Hybrid,227,5,Cold,99,28,64,136,12,27,338169,7219,12730,1014
Uttar Pradesh,Kharif,23199,1349,6995,87,Hybrid,224,5,General,158,24,66,187,17,28,253325,5768,9008,1156
Madhya Pradesh,Rabi,14262,1846,7008,68,Non-Hybrid,308,6,General,135,26,59,200,18,29,399321,7949,14136,1123
Madhya Pradesh,Rabi,14494,2997,7784,92,Non-Hybrid,261,4,General,113,30,64,181,13,22,337923,7418,14910,1084
Karnataka,Rabi,16222,2297,6056,79,Non-Hybrid,226,6,Cold,147,28,58,175,15,27,259721,6874,8259,1166
Gujarat,Kharif,18082,1513,6511,89,Non-Hybrid,227,4,Cold,159,28,75,132,16,21,330975,7010,14234,1000
Rajasthan,Kharif,20051,2766,7466,79,Non-Hybrid,280,4,General,148,27,63,162,18,30,369651,8880,12752,987
Gujarat,Rabi,14930,1990,8080,95,Hybrid,316,4,Cold,86,26,68,186,16,29,398096,7103,12612,1040
Uttar Pradesh,Kharif,12851,2683,7436,72,Non-Hybrid,319,4,Cold,128,29,67,146,20,25,336170,7984,8398,960
Tamil Nadu,Kharif,22412,1874,7401,65,Non-Hybrid,247,6,Cold,131,26,63,169,19,28,345006,9044,10794,998
West Bengal,Kharif,14174,2008,8069,93,Non-Hybrid,225,5,Cold,135,26,60,179,20,20,380807,9895,14886,920
Punjab,Rabi,19391,1670,6262,77,Non-Hybrid,297,5,General,106,27,67,112,17,23,251354,7949,8512,958
Uttar Pradesh,Kharif,18915,2213,6920,87,Hybrid,263,5,Cold,84,29,66,132,13,22,361923,5011,12149,1022
Maharashtra,Kharif,16174,1496,8056,67,Hybrid,315,7,Cold,110,25,73,183,18,20,374790,7588,11164,930
Tamil Nadu,Kharif,24077,2735,6654,71,Non-Hybrid,246,4,General,120,25,74,183,14,29,314833,6449,8132,1001
Punjab,Kharif,16841,2709,7914,79,Hybrid,316,6,General,156,25,70,131,19,23,318857,7508,9220,1011
West Bengal,Kharif,12365,1521,7362,86,Non-Hybrid,233,6,Cold,169,27,62,156,15,26,311661,6949,10152,958
Punjab,Kharif,19910,1596,6917,72,Non-Hybrid,273,4,Cold,152,29,51,197,15,24,314128,8132,12499,1035
West Bengal,Kharif,19479,2725,7789,88,Hybrid,286,6,Cold,147,29,69,150,18,21,359269,5592,13961,948
Rajasthan,Rabi,14625,1834,6897,81,Hybrid,235,7,General,173,27,72,107,15,29,324402,7563,14876,1157
Madhya Pradesh,Rabi,20730,1332,6806,95,Non-Hybrid,308,7,Cold,83,25,53,178,15,27,386138,5849,12938,1113
Gujarat,Rabi,10773,2135,7771,87,Hybrid,269,6,General,121,24,50,100,13,24,379764,8832,12466,1025
Punjab,Kharif,11430,2254,8143,72,Non-Hybrid,280,4,Cold,100,28,66,199,18,21,297335,6698,13392,1031
Uttar Pradesh,Rabi,24946,1334,8015,94,Non-Hybrid,312,4,Cold,127,30,68,181,19,23,346759,10545,8945,1137
Andhra Pradesh,Kharif,14197,2211,7153,60,Non-Hybrid,207,7,General,150,28,71,132,18,27,328497,6310,12259,972
Maharashtra,Kharif,20332,2348,7187,74,Hybrid,293,4,Cold,170,28,58,148,14,28,339772,10800,8011,1103
Karnataka,Rabi,18945,2442,7651,81,Non-Hybrid,289,5,General,153,29,51,108,14,25,344999,8385,11340,1129
West Bengal,Rabi,23957,1675,7175,70,Non-Hybrid,254,6,Cold,136,29,51,129,18,21,390475,10380,14306,961
Gujarat,Rabi,15764,1729,6190,78,Hybrid,295,4,Cold,145,30,54,159,14,20,291205,6565,11160,977
Rajasthan,Kharif,17858,1442,6230,62,Non-Hybrid,316,7,Cold,175,26,59,142,19,27,393596,10649,11583,1114
Uttar Pradesh,Kharif,18141,2947,7431,65,Hybrid,228,7,General,130,29,67,116,14,28,368126,8716,12412,1166
Andhra Pradesh,Rabi,15349,1482,7630,68,Non-Hybrid,291,5,General,177,26,70,112,20,22,282852,11168,8489,960
Gujarat,Rabi,15811,1244,7587,90,Hybrid,220,6,Cold,176,29,70,167,20,22,280155,9137,8851,1148
Madhya Pradesh,Rabi,16015,1825,6438,62,Non-Hybrid,261,4,Cold,143,26,52,191,12,23,379548,8905,11324,1127
Punjab,Rabi,22934,2523,6812,67,Non-Hybrid,319,7,Cold,99,24,59,130,18,29,298367,5310,9044,960
Gujarat,Kharif,16481,1419,7465,80,Hybrid,280,4,Cold,158,28,62,151,14,23,369217,6656,10460,997
Uttar Pradesh,Kharif,16020,1258,6428,64,Non-Hybrid,216,7,Cold,113,24,52,101,18,27,314291,11139,13458,935
Uttar Pradesh,Kharif,21399,2798,6663,87,Hybrid,206,7,Cold,96,24,53,160,15,23,294225,6327,9029,1090
Gujarat,Rabi,17238,1754,6982,85,Hybrid,294,6,Cold,111,30,57,134,12,26,273367,7603,8390,1080
Andhra Pradesh,Rabi,13129,1327,7708,61,Non-Hybrid,259,7,Cold,120,27,58,175,15,28,322518,5186,10786,1174
Tamil Nadu,Kharif,18881,2810,6239,62,Non-Hybrid,234,7,Cold,113,28,67,116,20,29,376785,10945,9209,1017
Punjab,Rabi,22026,1460,6247,65,Hybrid,283,4,General,168,30,58,161,17,30,324213,11417,10122,1048
Gujarat,Rabi,22979,2074,7078,84,Hybrid,292,4,General,126,24,74,197,14,30,382597,9836,10804,911
Maharashtra,Kharif,10937,1647,6843,94,Hybrid,243,4,General,103,30,60,121,17,22,276773,6903,12771,998
West Bengal,Kharif,12673,2834,8287,77,Non-Hybrid,295,7,General,177,24,57,127,14,24,353691,5598,10202,959
Tamil Nadu,Rabi,13935,1768,8208,92,Non-Hybrid,280,5,Cold,154,27,64,170,17,25,348057,10879,12791,931
Tamil Nadu,Kharif,23288,2649,8296,94,Non-Hybrid,306,4,General,146,28,70,164,12,27,261129,8899,13425,1004
Karnataka,Kharif,11638,2033,7084,82,Hybrid,238,7,General,103,26,73,194,12,25,345857,6650,12275,1167
Tamil Nadu,Kharif,19492,2573,6589,62,Non-Hybrid,291,5,Cold,101,25,66,171,18,27,363755,5684,14011,917
Gujarat,Kharif,16396,1390,7546,69,Non-Hybrid,257,7,Cold,118,30,67,133,16,30,342654,6808,11843,1116
Karnataka,Kharif,15299,1970,6514,88,Hybrid,312,5,Cold,120,25,58,160,16,30,254554,6944,8561,929
Madhya Pradesh,Rabi,24899,1656,8327,63,Non-Hybrid,255,4,General,113,24,53,127,15,22,351165,6205,12048,947
Punjab,Rabi,24057,1856,6587,88,Non-Hybrid,200,5,Cold,97,28,74,142,17,22,276572,9391,12676,1049
Gujarat,Kharif,18341,2628,7286,74,Non-Hybrid,211,5,Cold,137,28,72,125,16,28,383658,11590,13230,994
West Bengal,Kharif,11085,1781,7782,89,Non-Hybrid,290,4,Cold,120,29,72,128,19,28,270146,10104,10016,1166
Uttar Pradesh,Rabi,14165,1731,7900,61,Non-Hybrid,211,7,Cold,124,29,57,117,19,23,288028,5108,13447,1054
Maharashtra,Rabi,12423,2883,6158,67,Hybrid,200,6,Cold,129,30,72,155,20,21,325349,10092,13659,1141
Gujarat,Rabi,12125,2214,8315,82,Hybrid,269,5,Cold,178,29,67,155,16,30,319398,6815,8876,985
Maharashtra,Rabi,21376,1422,7927,74,Hybrid,218,7,Cold,102,26,75,122,14,21,347662,10340,10947,988
Madhya Pradesh,Rabi,24761,2116,7026,64,Non-Hybrid,250,4,Cold,130,27,65,101,17,27,370587,7082,10405,1067
Gujarat,Rabi,23336,2672,6054,65,Hybrid,299,4,Cold,84,28,60,179,17,21,322833,9845,11340,1144
West Bengal,Rabi,22510,1832,7403,64,Hybrid,227,7,Cold,130,24,74,109,12,22,312632,5474,13594,1072
West Bengal,Rabi,19689,1959,6141,79,Non-Hybrid,212,6,General,93,28,65,163,15,20,269569,9784,10404,966
Tamil Nadu,Rabi,16605,1580,6283,67,Non-Hybrid,211,5,Cold,164,30,56,164,13,20,356426,7115,13954,907
Rajasthan,Kharif,20335,1578,7408,65,Hybrid,248,7,Cold,141,26,61,159,19,25,311354,6357,9878,999
Karnataka,Rabi,24145,2550,7064,74,Hybrid,304,7,General,173,24,65,146,12,20,336903,6546,11299,1151
Punjab,Kharif,19561,2400,7749,94,Non-Hybrid,249,4,General,82,26,58,108,16,21,295943,7928,8050,949
Uttar Pradesh,Rabi,19796,1819,7254,66,Hybrid,303,7,General,135,25,52,120,20,20,375544,7557,14409,1134
Rajasthan,Rabi,18756,2192,7450,71,Hybrid,307,4,General,128,29,70,138,15,29,335865,7287,10212,1117
Andhra Pradesh,Kharif,18631,1425,7269,62,Hybrid,296,4,Cold,176,29,72,183,12,26,268074,11144,8468,974
Maharashtra,Kharif,17401,2944,7020,70,Hybrid,222,5,Cold,97,25,61,130,13,27,380054,6372,12712,1070
Karnataka,Kharif,15526,1203,7480,73,Non-Hybrid,263,6,General,177,29,61,127,19,28,279179,7524,12966,953
Andhra Pradesh,Kharif,19861,1973,8230,88,Hybrid,201,5,Cold,84,28,71,158,20,25,369542,8526,14520,1065
West Bengal,Kharif,12179,2309,8064,71,Hybrid,220,4,Cold,180,28,64,183,12,22,391301,9489,12506,952
Madhya Pradesh,Kharif,13225,2419,6799,87,Hybrid,286,5,Cold,99,29,68,190,13,30,303373,5142,11892,1021
Madhya Pradesh,Kharif,18797,2730,6879,73,Hybrid,207,4,General,157,25,75,114,13,26,273461,6856,10538,970
Punjab,Kharif,17781,2870,7554,60,Non-Hybrid,236,5,Cold,169,26,65,171,12,20,327885,5333,10902,1018
Gujarat,Kharif,11078,2263,7361,68,Non-Hybrid,226,5,General,83,28,51,130,13,21,250857,5260,10937,917
Karnataka,Kharif,22340,2248,7917,95,Hybrid,290,7,General,92,27,55,108,16,21,376636,5272,11030,932
Rajasthan,Kharif,11363,2871,8029,70,Non-Hybrid,320,4,General,168,26,67,131,14,22,359452,7800,11251,1176
West Bengal,Kharif,15963,1208,7511,81,Hybrid,259,5,Cold,102,30,56,198,14,24,309055,6289,8122,1144
Punjab,Rabi,22204,1969,7596,63,Hybrid,248,5,Cold,175,25,69,191,18,25,305079,11427,11150,902
Maharashtra,Kharif,10344,2857,8224,85,Non-Hybrid,221,6,General,178,29,52,141,17,25,378065,7637,13183,956
West Bengal,Rabi,21794,2947,7117,80,Non-Hybrid,232,6,Cold,104,24,72,193,15,25,351043,10764,14835,1015
Punjab,Rabi,17870,1522,7496,67,Hybrid,251,7,General,132,28,55,142,13,23,381568,5528,11737,1066
Madhya Pradesh,Rabi,11085,1245,7898,61,Hybrid,240,4,Cold,102,24,68,153,16,28,286626,9953,11629,939
Tamil Nadu,Rabi,24443,1942,6342,79,Non-Hybrid,273,6,General,105,25,69,164,19,28,379408,11881,9067,1162
Maharashtra,Rabi,20782,1972,6257,93,Hybrid,266,5,General,120,29,66,139,14,21,332742,5749,11187,966
Rajasthan,Kharif,18788,2956,6521,87,Hybrid,231,7,General,117,28,67,165,18,26,297615,7181,10062,917
Karnataka,Kharif,23717,2731,6454,81,Hybrid,201,5,General,144,28,75,151,14,30,369655,10833,11661,1122
Gujarat,Kharif,14663,2410,6954,92,Non-Hybrid,228,6,Cold,92,30,62,198,12,30,286015,9550,11893,1160
West Bengal,Rabi,23735,2841,7750,66,Hybrid,206,5,General,141,27,54,112,12,25,299896,8154,9218,992
Maharashtra,Rabi,21867,1799,7047,95,Non-Hybrid,217,7,Cold,99,27,73,115,19,28,313075,10518,12017,1047
Uttar Pradesh,Kharif,19016,1312,8154,71,Hybrid,237,4,Cold,170,24,71,185,17,30,257927,9789,10194,1018
Rajasthan,Kharif,13215,2940,6603,86,Non-Hybrid,200,7,General,126,26,61,180,16,23,326401,8608,12260,1182
West Bengal,Kharif,16193,1836,6260,91,Hybrid,285,7,Cold,131,29,73,200,16,29,354144,11082,13979,915
Punjab,Rabi,23299,2224,8273,79,Non-Hybrid,259,7,General,169,25,60,106,18,25,346402,9097,12132,958
Tamil Nadu,Kharif,13988,1871,7246,91,Non-Hybrid,226,7,Cold,170,28,68,118,17,23,397950,8412,11095,1174
West Bengal,Kharif,23623,2634,8005,61,Hybrid,296,5,Cold,106,28,75,118,13,28,364091,8439,14072,932
Tamil Nadu,Kharif,15488,1502,6648,91,Hybrid,307,6,Cold,168,29,63,138,20,22,345675,11055,11661,946
Punjab,Kharif,24752,1487,7048,76,Non-Hybrid,247,6,Cold,170,30,57,163,14,25,342853,11843,9610,1044
Tamil Nadu,Rabi,22330,1369,7619,88,Non-Hybrid,205,4,General,141,29,51,133,17,20,369698,9601,14269,1049
West Bengal,Kharif,22968,2503,6880,64,Non-Hybrid,253,5,Cold,84,29,64,148,19,25,322397,5247,13298,1189
Uttar Pradesh,Rabi,16932,2872,7209,81,Non-Hybrid,201,5,General,157,24,62,120,20,27,273965,5300,8647,915
Punjab,Kharif,10421,2541,7228,69,Hybrid,226,4,Cold,104,24,54,134,19,30,310403,8230,12845,1101
Maharashtra,Rabi,22382,2635,6958,64,Hybrid,253,6,General,156,30,62,130,16,24,359463,11788,9335,1088
Gujarat,Kharif,24616,2904,7433,92,Hybrid,246,4,General,127,30,59,199,16,29,333689,9469,13994,966
