Gujarat,Kharif,10543,2072,8415,87,Non-Hybrid,297,6,Cold,113,26,55,149,15,18,394739,11037,13367,1007
Maharashtra,Kharif,18957,2871,6254,90,Non-Hybrid,296,6,General,104,29,65,117,19,25,330283,10545,9090,929
Karnataka,Rabi,13837,1935,6756,65,Hybrid,255,6,Cold,157,25,73,108,15,29,347408,7807,11419,1060
Gujarat,Rabi,21738,1964,7842,82,Non-Hybrid,318,4,General,82,27,69,127,13,25,374919,11377,14396,972
Punjab,Rabi,11806,1789,7881,69,Hybrid,319,6,Cold,81,28,71,139,16,20,307349,5983,17205,1125
Rajasthan,Kharif,18734,1280,7264,95,Hybrid,288,6,Cold,142,25,52,171,15,21,326396,10931,10423,1153
Gujarat,Kharif,22498,2878,7234,84,Hybrid,255,5,Cold,165,25,53,179,15,22,383200,6507,14706,1096
Gujarat,Rabi,17946,2046,8409,75,Non-Hybrid,239,7,General,150,25,64,110,20,19,399581,6525,8233,1061
Punjab,Kharif,23371,1303,6652,73,Hybrid,272,6,General,81,27,74,189,18,29,314591,9963,12698,1081
Punjab,Rabi,15542,2387,6095,85,Hybrid,270,6,General,164,27,65,190,17,25,383288,9317,10602,994
Karnataka,Kharif,22655,1713,6138,69,Non-Hybrid,212,6,General,127,29,65,103,16,25,278963,10483,16309,1154
Uttar Pradesh,Rabi,24441,1438,7576,68,Hybrid,310,5,General,114,25,54,142,18,28,267361,8389,16471,945
Punjab,Kharif,22894,2497,7223,93,Non-Hybrid,238,4,Cold,80,26,57,133,16,30,383105,8718,17826,1175
Tamil Nadu,Kharif,24427,2668,7259,88,Hybrid,251,4,General,171,30,61,156,18,21,258868,11285,15890,1074
Rajasthan,Rabi,21292,1541,8118,76,Non-Hybrid,255,5,Cold,143,26,71,198,18,18,327727,7745,15484,1166
West Bengal,Rabi,20222,1527,7912,66,Hybrid,260,7,Cold,84,26,65,167,13,18,313767,8685,17317,1100
Madhya Pradesh,Rabi,24153,1363,6320,85,Non-Hybrid,239,4,General,98,30,58,182,19,22,334813,10271,10548,1034
Gujarat,Rabi,14841,2431,7365,74,Non-Hybrid,293,4,General,100,25,58,182,14,20,325789,11843,9908,1059
Punjab,Rabi,18181,1234,6181,87,Hybrid,303,7,General,150,30,66,117,18,30,385616,10717,11213,1188
Gujarat,Kharif,15339,1669,8025,60,Non-Hybrid,307,5,Cold,144,25,56,146,12,25,258467,9667,12414,919
Punjab,Rabi,20643,1593,8421,64,Hybrid,300,5,Cold,179,30,58,169,16,26,369272,6838,11962,1192
Tamil Nadu,Rabi,16247,1567,8441,66,Hybrid,291,6,Cold,157,25,54,198,14,18,287062,8790,10832,1171
West Bengal,Rabi,22947,2130,6217,60,Hybrid,300,7,Cold,178,24,57,119,15,18,282154,7952,13269,1182
Karnataka,Rabi,22780,1773,8036,92,Non-Hybrid,304,4,General,115,26,61,197,14,23,265617,6901,11295,1108
Madhya Pradesh,Rabi,21177,2186,8441,68,Non-Hybrid,291,6,Cold,84,26,69,146,16,26,376730,6275,14693,923
Rajasthan,Rabi,20805,2950,7357,78,Hybrid,315,5,Cold,102,28,70,165,13,29,361984,6439,10142,1074
Maharashtra,Kharif,10001,2956,6520,61,Non-Hybrid,211,7,General,170,25,74,107,14,19,357138,6051,10120,1191
Madhya Pradesh,Kharif,13039,2808,7525,76,Hybrid,273,7,Cold,96,29,72,160,16,23,394479,5858,11795,1005
West Bengal,Kharif,13398,1486,7005,92,Non-Hybrid,312,7,Cold,96,27,60,187,16,26,312289,8712,15199,1175
Karnataka,Kharif,11664,2014,6147,61,Non-Hybrid,288,4,General,134,24,56,167,12,27,297974,11140,11259,978
Maharashtra,Kharif,11152,1854,6710,77,Hybrid,218,6,General,178,25,58,176,13,26,288963,10076,16444,1119
Tamil Nadu,Rabi,19310,2641,8400,78,Non-Hybrid,295,4,General,83,26,66,162,13,26,399685,5066,11630,1159
Andhra Pradesh,Kharif,22761,2734,8471,78,Non-Hybrid,226,7,Cold,177,30,69,139,13,27,339558,5577,16349,1018
Karnataka,Rabi,10891,1399,6056,71,Hybrid,273,7,Cold,97,25,71,174,17,18,291514,8939,8937,1088
Karnataka,Kharif,15333,2301,7859,79,Non-Hybrid,317,6,General,148,25,53,190,14,19,387939,8026,14594,1018
West Bengal,Kharif,10751,1725,8295,81,Non-Hybrid,284,5,General,149,24,61,155,20,22,291071,6914,11260,1049
Punjab,Kharif,20361,1426,6602,68,Hybrid,294,4,Cold,176,29,68,106,17,30,333012,5016,9258,1183
West Bengal,Rabi,22257,1364,8001,60,Non-Hybrid,291,7,Cold,123,29,74,135,15,22,340183,10112,14249,1066
West Bengal,Rabi,16110,1951,7478,82,Non-Hybrid,299,6,Cold,153,26,65,125,18,30,321908,5403,9329,1089
Rajasthan,Kharif,10293,1427,6904,66,Hybrid,320,6,General,124,30,73,145,19,28,296604,5909,8382,1053
Tamil Nadu,Kharif,15470,2259,7387,67,Non-Hybrid,224,4,Cold,101,25,61,186,12,21,352169,10745,10911,1051
Gujarat,Kharif,17619,2307,6157,61,Hybrid,281,7,Cold,116,30,75,135,20,23,356578,9070,16522,1103
Punjab,Kharif,17554,2335,6072,95,Non-Hybrid,227,4,General,138,27,56,126,14,24,272168,6653,16113,1096
Gujarat,Rabi,15871,2466,8322,73,Non-Hybrid,208,6,Cold,153,25,52,105,13,27,395479,6303,11591,1191
Madhya Pradesh,Kharif,21385,1263,7574,72,Hybrid,256,5,General,140,25,61,153,12,18,385897,8678,14886,1014
Punjab,Rabi,22918,2310,7394,82,Hybrid,290,4,Cold,93,27,53,177,18,20,314162,7148,13141,981
Punjab,Kharif,15930,2867,8214,80,Hybrid,220,7,General,169,27,56,153,17,29,398286,7502,13182,1182
Tamil Nadu,Kharif,11312,1216,7176,74,Hybrid,319,7,General,123,30,56,200,19,27,380177,8782,12614,937
Madhya Pradesh,Rabi,15363,1570,7497,71,Non-Hybrid,264,6,General,150,24,54,122,20,29,384327,7009,11987,918
Punjab,Kharif,10810,2566,6047,61,Non-Hybrid,254,7,Cold,87,29,59,173,14,23,264348,9527,13463,939
Punjab,Kharif,15655,2571,6912,77,Hybrid,310,5,General,100,26,67,106,13,19,338190,8803,14242,988
West Bengal,Rabi,14084,2880,7739,84,Non-Hybrid,268,4,Cold,137,26,63,116,17,19,335310,10859,17730,1199
Uttar Pradesh,Rabi,23398,2798,7989,61,Non-Hybrid,270,7,Cold,153,28,62,163,16,27,350912,8116,8459,1137
Uttar Pradesh,Kharif,13187,1543,8296,88,Hybrid,320,6,Cold,134,30,68,160,20,26,353320,7031,11481,1113
Gujarat,Kharif,16404,1378,8475,91,Non-Hybrid,281,7,General,89,30,75,196,17,30,391018,6324,9331,1181
Gujarat,Kharif,16139,2097,6506,60,Non-Hybrid,200,4,General,135,26,54,144,20,22,384405,5380,16508,916
Uttar Pradesh,Kharif,14803,2004,6717,67,Non-Hybrid,266,6,General,96,24,60,176,20,26,393274,11747,10032,980
Karnataka,Rabi,16486,2258,7162,74,Hybrid,303,6,General,88,29,70,157,18,29,275497,11014,12782,1142
Madhya Pradesh,Kharif,20347,1580,7177,69,Non-Hybrid,254,5,General,135,24,51,103,17,18,395449,11840,17557,951
Karnataka,Kharif,11241,1469,6044,93,Non-Hybrid,211,4,General,82,27,57,134,19,20,396303,8669,12371,1055
West Bengal,Kharif,16279,1929,7619,77,Hybrid,253,6,Cold,118,24,73,168,18,18,285082,9161,9449,1179
Andhra Pradesh,Rabi,24873,1470,6679,75,Hybrid,255,5,General,116,27,54,126,13,21,312757,5810,8541,1107
Karnataka,Kharif,16078,1871,7115,76,Hybrid,258,6,Cold,133,27,50,183,13,27,304594,10262,10237,1181
Maharashtra,Rabi,14319,2313,6968,92,Hybrid,216,5,Cold,93,27,64,188,20,27,280642,5486,9473,1161
Uttar Pradesh,Kharif,20704,2642,6635,76,Non-Hybrid,292,5,Cold,152,30,59,128,17,27,392691,11414,13926,939
Uttar Pradesh,Kharif,13049,1968,8113,79,Hybrid,311,5,General,140,28,54,121,12,22,261373,5493,10881,1153
Tamil Nadu,Rabi,22932,1336,6307,81,Hybrid,259,4,General,134,29,69,155,12,22,293692,10068,14413,1017
Gujarat,Kharif,22102,2715,6277,84,Hybrid,214,6,General,174,28,61,139,18,18,284349,8497,16610,1012
Madhya Pradesh,Rabi,20927,1439,7012,62,Non-Hybrid,235,4,Cold,135,25,71,177,12,20,332509,8606,15730,1147
Rajasthan,Kharif,23850,2995,8093,64,Hybrid,261,6,Cold,171,25,75,154,20,24,263047,11484,14688,1050
Punjab,Kharif,23504,1895,7661,79,Hybrid,301,5,Cold,122,26,72,196,17,22,370428,11258,14970,1081
Madhya Pradesh,Rabi,21414,2161,6267,67,Hybrid,265,7,Cold,156,28,63,129,15,25,266951,9451,12907,1187
Rajasthan,Kharif,23280,1616,8349,90,Hybrid,253,4,Cold,174,29,57,111,19,18,354705,6879,11568,1172
Rajasthan,Kharif,21955,1771,7914,92,Non-Hybrid,286,6,General,160,25,65,125,14,27,343814,8420,14247,1003
Andhra Pradesh,Rabi,16493,2444,6754,68,Hybrid,206,7,General,147,29,68,197,18,18,275209,6031,11438,983
Madhya Pradesh,Rabi,21113,2358,6159,81,Non-Hybrid,310,4,General,103,29,74,150,15,30,259570,7689,17969,1176
Karnataka,Rabi,15219,1783,6761,81,Hybrid,247,5,General,110,28,74,180,17,21,295057,7912,12544,1087
Uttar Pradesh,Kharif,14346,2760,7099,74,Hybrid,262,5,General,120,30,69,199,17,20,297649,11348,13922,1123
Punjab,Kharif,23311,1604,6181,87,Hybrid,258,5,General,160,28,74,200,20,19,330385,11891,9797,1120
Rajasthan,Rabi,22781,2470,7101,61,Hybrid,247,4,General,125,27,72,151,15,21,333548,8217,14709,913
Andhra Pradesh,Rabi,15210,2170,7513,73,Hybrid,293,7,General,126,27,70,146,20,24,346628,10294,11602,976
Madhya Pradesh,Kharif,15524,1551,7365,63,Hybrid,213,7,Cold,87,27,72,175,12,28,276015,11438,16885,1003
Uttar Pradesh,Kharif,19615,1658,7062,74,Non-Hybrid,305,4,General,109,27,72,152,14,30,265746,6452,15131,987
Tamil Nadu,Rabi,14888,1503,7230,75,Hybrid,275,7,Cold,117,24,64,155,18,25,341584,7113,10865,917
Uttar Pradesh,Rabi,16626,2359,8363,60,Non-Hybrid,310,7,General,147,29,74,118,12,22,392057,11555,13846,998
Punjab,Rabi,19495,2012,7523,84,Non-Hybrid,271,7,Cold,107,25,55,126,14,26,302098,8479,10700,1049
Andhra Pradesh,Kharif,14653,2662,6258,71,Hybrid,283,5,Cold,110,25,66,136,17,28,276097,7278,15993,911
Rajasthan,Rabi,18878,2706,6045,93,Non-Hybrid,305,7,Cold,102,25,70,126,13,21,370051,11187,15520,1097
Madhya Pradesh,Rabi,19579,2743,6585,90,Hybrid,251,6,Cold,119,24,57,198,13,30,309243,7343,11778,966
Maharashtra,Rabi,23562,2278,6157,70,Non-Hybrid,222,4,General,163,24,68,125,15,20,286522,7165,8613,1040
Punjab,Rabi,21849,1274,7429,73,Non-Hybrid,218,4,General,134,29,75,190,12,28,351180,10230,8040,1002
Uttar Pradesh,Kharif,14460,2619,7085,79,Non-Hybrid,242,4,General,152,30,55,145,20,27,388013,8792,13545,1189
Tamil Nadu,Rabi,23774,1590,7903,69,Hybrid,316,5,General,142,24,57,164,14,18,326384,11739,12244,1133
Maharashtra,Rabi,14282,1648,7655,79,Hybrid,207,6,Cold,93,28,54,112,20,28,354163,11813,17946,985
Tamil Nadu,Kharif,17330,1347,8438,70,Non-Hybrid,221,6,Cold,129,26,66,109,13,25,324886,8699,13147,1165
Andhra Pradesh,Kharif,10379,2979,7561,79,Hybrid,294,6,General,92,24,67,112,13,21,387274,11300,10034,903
Andhra Pradesh,Rabi,24326,2652,6197,89,Hybrid,283,6,General,130,24,65,135,20,27,348610,10481,16386,1173
Madhya Pradesh,Rabi,14352,1325,6497,94,Non-Hybrid,225,4,General,86,26,67,134,12,28,269429,10174,9419,1180
Maharashtra,Rabi,11315,2694,6973,84,Hybrid,204,6,Cold,131,28,56,169,13,18,335187,7773,17513,906
Rajasthan,Kharif,14027,2690,8350,76,Non-Hybrid,282,4,General,180,30,58,139,16,30,288862,9215,10116,957
Maharashtra,Kharif,15005,2291,7637,90,Non-Hybrid,318,4,Cold,142,25,53,181,15,19,270198,10524,12634,1152
Madhya Pradesh,Rabi,18275,1378,7501,76,Hybrid,270,5,General,102,30,62,102,12,27,372810,10874,16115,1148
Uttar Pradesh,Kharif,21319,2058,7466,67,Non-Hybrid,208,7,Cold,112,27,59,186,18,21,288634,8440,13664,968
Madhya Pradesh,Rabi,21305,2122,6808,67,Non-Hybrid,235,7,General,107,24,61,151,19,27,354894,10360,13033,921
Maharashtra,Kharif,21938,2088,8212,78,Non-Hybrid,242,7,General,138,26,67,154,16,22,357414,8481,14659,917
Punjab,Kharif,10348,1826,8073,63,Non-Hybrid,320,6,General,122,24,54,174,16,27,275174,10237,11980,1001
West Bengal,Rabi,10192,1700,6217,87,Non-Hybrid,281,4,Cold,166,30,74,200,13,21,344891,5748,14551,1133
Madhya Pradesh,Kharif,14659,1925,8340,87,Non-Hybrid,234,5,General,91,26,53,152,17,29,374555,6004,9491,1159
Tamil Nadu,Kharif,15775,2524,8233,79,Hybrid,235,5,General,96,29,64,156,13,23,337243,8324,15909,1113
Punjab,Kharif,11743,1322,7939,65,Hybrid,318,5,Cold,142,30,75,148,19,30,340442,10101,13173,1096
Madhya Pradesh,Kharif,19718,1317,6801,87,Hybrid,263,7,General,113,27,56,135,14,21,309422,10826,17464,1080
Andhra Pradesh,Rabi,16755,2312,6519,88,Non-Hybrid,311,7,Cold,148,29,54,142,14,22,265090,6400,10081,1167
Andhra Pradesh,Rabi,16252,1970,7603,77,Non-Hybrid,287,7,Cold,164,28,53,109,18,27,278261,5408,8058,944
Madhya Pradesh,Rabi,23622,2862,7210,83,Non-Hybrid,296,4,General,123,25,75,133,12,25,315967,10137,13199,1116
Tamil Nadu,Rabi,15832,1805,7626,60,Non-Hybrid,265,4,Cold,177,28,71,131,15,30,256577,8612,16067,1189
Maharashtra,Kharif,19997,1637,6241,93,Non-Hybrid,300,5,Cold,90,29,72,183,18,21,342359,10743,8688,1139
Karnataka,Kharif,18631,2406,6210,83,Non-Hybrid,205,6,General,180,26,72,115,15,21,283530,6346,16622,988
Karnataka,Rabi,23962,1580,8429,77,Hybrid,234,4,General,132,30,50,146,20,27,293330,7338,15275,966
Madhya Pradesh,Kharif,23436,2174,7402,74,Hybrid,229,6,General,135,30,63,166,18,19,319323,7069,9877,1036
Maharashtra,Kharif,24390,2091,7057,70,Hybrid,206,6,Cold,97,29,73,108,18,26,375198,6239,8446,1113
Karnataka,Rabi,17497,2643,7746,76,Hybrid,279,5,General,91,29,70,172,20,22,357437,9376,9739,918
Karnataka,Rabi,18210,2645,7233,82,Hybrid,227,6,General,109,29,52,150,19,20,290513,11886,10109,1071
Gujarat,Rabi,24437,2553,7035,75,Non-Hybrid,286,6,General,139,26,55,118,18,30,356773,6738,16356,996
Andhra Pradesh,Rabi,10381,1772,6607,91,Hybrid,316,4,General,132,28,55,129,13,26,390610,6404,8789,1168
Karnataka,Rabi,21553,2321,7212,80,Non-Hybrid,205,7,Cold,146,29,57,102,17,27,262716,7248,16524,993
Gujarat,Kharif,21423,2884,6296,71,Hybrid,286,4,General,163,28,65,160,18,20,286770,6620,16069,1143
Punjab,Kharif,21988,2060,8031,71,Hybrid,241,4,General,140,30,71,195,16,27,273951,9963,10511,958
Madhya Pradesh,Rabi,13269,1730,7153,82,Non-Hybrid,237,5,General,156,29,62,176,12,25,376918,11804,16037,1095
Andhra Pradesh,Rabi,24230,2526,6956,71,Non-Hybrid,296,4,General,172,28,74,168,17,19,300768,8321,14276,1053
Punjab,Rabi,10466,2489,7756,85,Non-Hybrid,248,5,Cold,143,28,70,120,13,27,369093,9155,17130,1172
Madhya Pradesh,Kharif,18579,2224,6234,81,Hybrid,267,7,General,162,30,68,105,16,21,392925,6925,15280,1127
Karnataka,Kharif,15676,1250,7217,72,Hybrid,244,6,General,115,28,53,163,18,23,256994,9726,17667,1143
Rajasthan,Rabi,19438,2461,7594,86,Hybrid,204,7,Cold,158,28,59,177,18,21,381630,11619,17750,1196
Madhya Pradesh,Kharif,20860,1344,7114,79,Non-Hybrid,244,7,Cold,95,29,63,168,15,28,380100,9699,9285,1036
Uttar Pradesh,Kharif,10014,1829,8064,83,Hybrid,215,7,General,136,27,73,146,14,20,387737,9603,10998,1185
Madhya Pradesh,Rabi,21484,2350,8218,73,Non-Hybrid,296,5,Cold,169,30,62,200,17,26,257095,11206,11354,1103
Andhra Pradesh,Kharif,10176,2205,6940,85,Hybrid,226,6,Cold,138,27,62,155,16,19,353929,6478,15725,1170
West Bengal,Rabi,20270,2948,8322,63,Non-Hybrid,309,7,General,96,24,64,135,19,22,376699,10829,17833,925
Gujarat,Rabi,22478,1566,8054,83,Non-Hybrid,252,4,General,160,26,57,162,15,22,379946,6100,9248,947
Punjab,Rabi,17638,2651,6016,67,Hybrid,218,4,General,81,25,75,108,19,19,297700,7408,9841,1086
Gujarat,Rabi,15423,2673,8237,79,Hybrid,300,4,Cold,169,26,69,129,13,28,395601,11986,13319,1093
Punjab,Kharif,23939,1601,8154,61,Hybrid,253,4,General,124,29,64,164,17,21,355734,9722,13475,1034
Karnataka,Kharif,23211,1225,8183,60,Non-Hybrid,241,4,Cold,101,29,70,166,13,25,360087,9056,16747,1164
Andhra Pradesh,Rabi,16927,1816,6099,60,Non-Hybrid,279,4,General,126,30,70,159,16,21,272889,6285,10993,1012
Andhra Pradesh,Kharif,23695,1915,6246,70,Non-Hybrid,284,5,Cold,129,26,62,135,12,25,367952,5503,8500,1151
Gujarat,Rabi,10306,2334,7146,95,Non-Hybrid,313,4,General,131,29,52,197,18,21,365921,5896,14699,1190
Punjab,Rabi,19067,2847,6666,86,Hybrid,300,7,Cold,120,28,74,154,17,23,310729,10981,13403,962
Rajasthan,Kharif,18980,1202,6174,76,Hybrid,237,7,Cold,177,29,69,133,19,18,278753,8398,12726,1186
Punjab,Kharif,22910,2714,6914,80,Non-Hybrid,253,7,Cold,111,26,67,156,15,21,315399,10033,8877,1120
Karnataka,Rabi,16980,2539,8498,62,Non-Hybrid,228,5,General,85,24,66,164,14,30,383922,5326,8543,988
Andhra Pradesh,Kharif,23690,2376,6914,81,Hybrid,238,4,General,107,29,51,149,20,29,332666,6613,12883,1184
Tamil Nadu,Kharif,22984,2426,7679,76,Non-Hybrid,315,7,Cold,87,30,61,101,13,26,364851,9194,12577,948
West Bengal,Kharif,17812,2883,6111,69,Hybrid,286,6,Cold,156,24,59,123,17,19,304327,6383,10267,989
Uttar Pradesh,Rabi,18120,1737,6704,63,Hybrid,288,6,Cold,84,24,74,137,18,24,322040,5062,13985,1174
West Bengal,Kharif,13989,2419,6398,91,Non-Hybrid,279,5,Cold,159,29,50,157,18,27,273101,6225,16961,1078
West Bengal,Rabi,19684,1509,7870,81,Hybrid,243,6,Cold,142,29,54,146,18,25,331936,7511,17151,1128
Maharashtra,Rabi,23333,1888,7810,72,Non-Hybrid,246,4,General,137,25,58,124,12,19,372718,7955,13914,1119
Andhra Pradesh,Rabi,11300,2052,6490,73,Hybrid,260,6,Cold,89,24,75,100,12,23,287626,6004,13777,1160
Uttar Pradesh,Kharif,10221,2359,8380,62,Hybrid,216,4,General,145,26,55,117,13,23,294869,11567,13434,1110
Tamil Nadu,Rabi,17123,2176,7679,71,Hybrid,201,5,General,82,24,71,108,18,18,297106,6797,15327,1059
Gujarat,Rabi,24457,2064,6718,88,Hybrid,230,7,General,155,29,75,190,15,20,340832,5156,8839,991
Gujarat,Rabi,13839,1906,6619,83,Non-Hybrid,220,4,General,167,28,70,101,13,19,371520,9075,15389,1194
Karnataka,Rabi,17444,1926,6899,72,Non-Hybrid,259,5,Cold,122,28,70,163,14,27,374199,5609,11547,1018
Maharashtra,Kharif,10239,2927,7242,65,Hybrid,240,7,General,83,27,56,181,20,27,271033,5147,15820,1181
Maharashtra,Kharif,15534,2616,8287,83,Hybrid,220,4,General,90,30,63,173,15,24,251739,6060,12745,910
Karnataka,Rabi,19260,2173,6741,62,Hybrid,267,5,Cold,111,28,55,120,16,18,384371,7000,15085,1187
Uttar Pradesh,Rabi,23452,2650,6117,65,Non-Hybrid,282,4,Cold,82,26,58,106,18,25,396261,8777,11351,1045
Gujarat,Kharif,12368,1420,7725,91,Non-Hybrid,311,4,General,119,27,50,144,15,21,394450,6072,8458,1109
Tamil Nadu,Kharif,11005,2278,8141,77,Non-Hybrid,279,6,Cold,180,24,56,193,19,26,369255,6793,12230,1119
Uttar Pradesh,Kharif,14139,1988,7685,74,Non-Hybrid,292,6,Cold,113,24,69,190,19,19,304091,10766,8615,923
Andhra Pradesh,Rabi,10160,2173,6815,73,Hybrid,248,6,General,143,24,70,152,16,26,332577,10731,14844,953
Maharashtra,Rabi,13337,2525,7229,63,Non-Hybrid,247,5,Cold,163,27,69,162,17,21,327804,10685,10146,963
Tamil Nadu,Rabi,21491,1550,8364,60,Non-Hybrid,243,5,Cold,140,30,72,172,13,20,337809,11917,10803,1154
Karnataka,Kharif,23042,1436,6627,72,Non-Hybrid,285,6,Cold,136,30,50,193,20,26,393592,5587,16464,1030
West Bengal,Kharif,10676,1682,6725,88,Non-Hybrid,281,6,Cold,96,29,55,200,15,24,266845,9235,12443,949
West Bengal,Kharif,14809,1474,6484,76,Hybrid,316,7,General,161,26,55,179,20,28,360228,7712,14888,1187
Karnataka,Kharif,15852,1222,7478,89,Non-Hybrid,256,6,Cold,88,27,62,169,15,26,297434,10919,9332,1113
Madhya Pradesh,Kharif,22490,1349,8094,86,Non-Hybrid,294,5,Cold,162,29,52,183,19,22,255005,10832,15091,1063
Uttar Pradesh,Rabi,14288,2133,7757,92,Hybrid,255,4,Cold,110,30,54,115,12,23,343949,5844,11694,1101
Maharashtra,Kharif,24091,2147,7181,87,Hybrid,265,7,Cold,102,25,65,122,12,28,262146,7384,15985,1155
Karnataka,Kharif,15776,1567,8184,73,Hybrid,271,4,Cold,83,24,60,131,16,23,274335,10646,17643,1077
Gujarat,Kharif,24102,1607,6740,69,Hybrid,318,6,General,171,25,61,153,15,20,270742,7617,9331,1190
Tamil Nadu,Rabi,18282,2222,7960,94,Non-Hybrid,317,6,Cold,132,28,51,189,19,22,324567,6935,12681,992
West Bengal,Rabi,12752,2764,7820,79,Hybrid,259,6,Cold,171,30,52,194,20,22,342683,10058,12268,1010
Gujarat,Kharif,23858,1467,6960,60,Hybrid,239,5,Cold,103,30,59,200,17,29,364331,11141,9489,952
West Bengal,Rabi,10181,2506,8170,72,Hybrid,215,5,Cold,116,27,52,197,18,26,332249,5198,16353,911
Andhra Pradesh,Rabi,21500,2679,8305,83,Hybrid,310,5,Cold,100,30,59,127,12,20,269858,8466,12659,940
Karnataka,Rabi,17393,2842,6109,62,Non-Hybrid,291,6,Cold,101,29,60,154,16,22,309101,9766,16207,1026
Madhya Pradesh,Kharif,15029,2749,6516,90,Hybrid,215,7,General,134,30,54,199,19,24,300392,5022,10802,1051
Karnataka,Kharif,17618,2707,6760,78,Non-Hybrid,266,7,General,153,29,54,173,19,29,310073,7409,17265,1165
Karnataka,Rabi,15408,1735,8477,79,Non-Hybrid,239,4,General,84,24,54,151,16,28,371390,7426,15757,1181
Madhya Pradesh,Kharif,17404,2821,6422,69,Hybrid,297,4,Cold,172,26,73,155,18,19,337325,5110,9483,908
Uttar Pradesh,Kharif,12589,2941,6233,92,Hybrid,252,6,General,101,29,50,140,18,19,303995,10407,17127,1050
Tamil Nadu,Kharif,20638,1599,8139,83,Hybrid,300,4,General,111,30,52,117,18,19,259448,10634,8391,1014
Gujarat,Kharif,21621,1771,7043,83,Non-Hybrid,221,4,Cold,171,25,70,199,15,29,302670,10935,15567,925
Andhra Pradesh,Rabi,22330,1504,7117,67,Non-Hybrid,240,7,Cold,116,25,55,181,15,26,322029,11309,9466,1147
Andhra Pradesh,Rabi,15478,2845,6418,69,Non-Hybrid,220,7,Cold,90,29,67,120,18,25,385551,5761,10073,923
Madhya Pradesh,Kharif,10456,1748,7214,86,Non-Hybrid,298,7,Cold,144,30,54,103,20,28,331339,7891,8587,1082
Tamil Nadu,Kharif,15247,2292,6372,94,Hybrid,242,7,General,143,28,55,136,15,28,336270,5169,8167,1079
Uttar Pradesh,Kharif,12616,1253,7734,88,Hybrid,257,6,Cold,141,29,70,136,17,24,252422,10450,15932,1053
